country,communityID,CoMgmtSite,dataProvider,lonDD,latDD,APECOSM_ipsl-cm6a-lr,BOATS_ipsl-cm6a-lr,DBEM_ipsl-cm6a-lr,DBPM_ipsl-cm6a-lr,FEISTY_ipsl-cm6a-lr,EcoOcean_ipsl-cm6a-lr,EcoTroph_ipsl-cm6a-lr,MACROECOLOGICAL_ipsl-cm6a-lr,ZooMSS_ipsl-cm6a-lr,BOATS_gfdl-esm4,DBEM_gfdl-esm4,FEISTY_gfdl-esm4,EcoOcean_gfdl-esm4,EcoTroph_gfdl-esm4,MACROECOLOGICAL_gfdl-esm4,ZooMSS_gfdl-esm4
Phillipines,19,19,Richard,121.43704440000002,13.69850278,6.969904568227961,4.489874303235471,0.015031208941855466,127.55373142646845,10.429099686782425,5.14439089175417,78.51443288862612,7.532356190716523,44.11847770730811,3.988372955031962,0.015179449202232775,1.5628319305629605,11.883756113399695,64.79409073784551,6.179556363419105,49.316426831874566
Phillipines,1,1,Richard,123.91495559999998,9.928080556,5.049670810261535,4.2265550282905,0.01600092382402407,107.20171561800741,13.526486827021234,3.519802403476436,60.778491200320175,6.099429525816889,42.18059828328987,3.843557598611964,0.014026296062416465,1.2441392744850857,11.313512755419863,51.41279825036925,5.481036069562269,57.12912629134278
Phillipines,2,2,Richard,123.9268361,10.06851667,5.049670810261535,3.840516435372884,0.01713715910942918,107.20171561800741,13.526486827021234,3.551161609044445,60.778491200320175,6.099429525816889,42.18059828328987,3.6925247709934634,0.015152954781216237,1.2670752163284411,11.204719783631448,53.29584482549791,5.474175336608451,58.411009079889766
Phillipines,16,16,Richard,124.59500829999999,10.08604722,4.105940119258,3.567813680410381,0.0168424024938868,129.99047972796836,13.354964506632237,3.59444899119406,56.80823513493143,5.421171181925521,41.426912551063765,3.1812820046707504,0.014097511955061917,1.1188105646979916,9.640823473694853,49.58706395219648,5.138891195363234,53.71981455150755
Indonesia,boyong pante,boyong pante,Georgie,124.34329199999999,1.110547,12.951673182825534,10.032686286479219,0.00965215226184524,130.89677231634303,5.302197904398806,11.660077900336168,132.51348355039008,14.969635562949628,52.354976049435784,3.395703128134086,0.0048157849362164195,1.2060235556044714,9.623005184337167,48.31033903499362,5.10699339465552,34.46355436305637
Indonesia,blongko,blongko,Georgie,124.35592,1.132473,13.124578411650907,10.032686286479219,0.00965215226184524,136.80698951200716,5.447689301416636,11.660077900336168,131.2099284465605,15.187439073209873,53.62016137704171,3.395703128134086,0.0048157849362164195,1.2060235556044714,9.623005184337167,48.31033903499362,5.10699339465552,34.46355436305637
Phillipines,15,15,Richard,124.49186110000001,10.04431389,4.443375910735224,3.693208051331014,0.017137654235937976,123.67545950698766,13.426012574758134,3.59444899119406,58.26345591517257,5.727991796825806,41.95216329534133,3.272472556573419,0.01435759619350101,1.1449750895645112,9.640823473694853,49.54809732386731,5.2079683042734946,54.697324835585434
Indonesia,minanga,minanga,Georgie,124.85472299999999,0.968939,13.289257004554404,10.281017506757301,0.010536093872464857,141.34922225214282,5.537801533083668,12.228785650302381,130.6485391809109,15.338200287990887,54.55196277304828,3.453403727190904,0.0053642322296536355,1.2560039340606615,10.798762723220031,50.1381357268597,5.200911450129587,35.698827705974075
Indonesia,tumbak,tumbak,Georgie,124.887593,0.97456,13.289257004554404,10.281017506757301,0.010536093872464857,141.34922225214282,5.537801533083668,12.228785650302381,130.6485391809109,15.338200287990887,54.55196277304828,3.453403727190904,0.0053642322296536355,1.2560039340606615,10.798762723220031,50.1381357268597,5.200911450129587,35.698827705974075
Indonesia,bentenan,bentenan,Georgie,124.899355,1.00966,13.289257004554404,10.281017506757301,0.010084385938744516,141.34922225214282,5.537801533083668,12.184013543909098,130.6485391809109,15.338200287990887,54.55196277304828,3.453403727190904,0.005085832160517872,1.2520874322289979,10.50351940377621,49.93636686615747,5.194621756014547,35.97594879684801
Indonesia,rumbia,rumbia,Georgie,124.91253,1.023584,13.289257004554404,10.281017506757301,0.009599998504071257,141.34922225214282,5.537801533083668,12.173127734927883,130.6485391809109,15.338200287990887,54.55196277304828,3.453403727190904,0.004744435364642921,1.2602987079127315,10.649975166820962,49.586378405392765,5.199942585157143,36.917018543861225
Indonesia,Bahoi,Bahoi,Georgie,125.019901,1.720518,12.982197274675455,9.902714171575836,0.009220045804811,138.29046044766477,5.402806264542073,13.482823728473836,135.88196929469862,15.38461583898221,55.027878145403186,3.4590918864282263,0.004438727497573354,1.2931319389831213,10.603997840191852,50.650700621630286,5.25441942461956,39.47063977146485
